"clip_id"	"track_number"	"title"	"artist"	"album"	"url"	"segmentStart"	"segmentEnd"	"original_url"	"mp3_path"
"124"	"01"	"1x3"	"Tilopa"	"Turkishauch"	"http://www.magnatune.com/artists/albums/tilopa-turkishauch/"	"262"	"291"	"http://he3.magnatune.com/all/01-1x3-Tilopa.mp3"	"f/tilopa-turkishauch-01-1x3-262-291.mp3"
"125"	"01"	"1x3"	"Tilopa"	"Turkishauch"	"http://www.magnatune.com/artists/albums/tilopa-turkishauch/"	"291"	"320"	"http://he3.magnatune.com/all/01-1x3-Tilopa.mp3"	"f/tilopa-turkishauch-01-1x3-291-320.mp3"
"127"	"01"	"1x3"	"Tilopa"	"Turkishauch"	"http://www.magnatune.com/artists/albums/tilopa-turkishauch/"	"349"	"378"	"http://he3.magnatune.com/all/01-1x3-Tilopa.mp3"	"f/tilopa-turkishauch-01-1x3-349-378.mp3"
"128"	"01"	"1x3"	"Tilopa"	"Turkishauch"	"http://www.magnatune.com/artists/albums/tilopa-turkishauch/"	"378"	"407"	"http://he3.magnatune.com/all/01-1x3-Tilopa.mp3"	"f/tilopa-turkishauch-01-1x3-378-407.mp3"
"131"	"01"	"2 percent er"	"Williamson"	"A few things to hear before we all blow up"	"http://www.magnatune.com/artists/albums/williamson-afew/"	"30"	"59"	"http://he3.magnatune.com/all/01-2%20percent%20er-Williamson.mp3"	"0/williamson-a_few_things_to_hear_before_we_all_blow_up-01-2_percent_er-30-59.mp3"
"133"	"01"	"2 percent er"	"Williamson"	"A few things to hear before we all blow up"	"http://www.magnatune.com/artists/albums/williamson-afew/"	"88"	"117"	"http://he3.magnatune.com/all/01-2%20percent%20er-Williamson.mp3"	"0/williamson-a_few_things_to_hear_before_we_all_blow_up-01-2_percent_er-88-117.mp3"
"134"	"01"	"2 percent er"	"Williamson"	"A few things to hear before we all blow up"	"http://www.magnatune.com/artists/albums/williamson-afew/"	"117"	"146"	"http://he3.magnatune.com/all/01-2%20percent%20er-Williamson.mp3"	"0/williamson-a_few_things_to_hear_before_we_all_blow_up-01-2_percent_er-117-146.mp3"
"135"	"01"	"2 percent er"	"Williamson"	"A few things to hear before we all blow up"	"http://www.magnatune.com/artists/albums/williamson-afew/"	"146"	"175"	"http://he3.magnatune.com/all/01-2%20percent%20er-Williamson.mp3"	"0/williamson-a_few_things_to_hear_before_we_all_blow_up-01-2_percent_er-146-175.mp3"
"139"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"59"	"88"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-59-88.mp3"
"141"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"117"	"146"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-117-146.mp3"
"144"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"204"	"233"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-204-233.mp3"
"145"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"233"	"262"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-233-262.mp3"
"146"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"262"	"291"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-262-291.mp3"
"147"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"291"	"320"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-291-320.mp3"
"148"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"320"	"349"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-320-349.mp3"
"150"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"378"	"407"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-378-407.mp3"
"151"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"407"	"436"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-407-436.mp3"
"153"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"465"	"494"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-465-494.mp3"
"154"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"494"	"523"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-494-523.mp3"
"157"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"581"	"610"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-581-610.mp3"
"158"	"01"	"3 Almaines (Holborne)"	"New York Consort of Viols"	"Dances and Canzonas of Holborne and Brade"	"http://www.magnatune.com/artists/albums/nyconsort-holborne/"	"610"	"639"	"http://he3.magnatune.com/all/01-3%20Almaines%20(Holborne)-New%20York%20Consort%20of%20Viols.mp3"	"5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-610-639.mp3"
"163"	"01"	"30 Years"	"Mercy Machine"	"The Devil I Know"	"http://www.magnatune.com/artists/albums/mercy-devil/"	"59"	"88"	"http://he3.magnatune.com/all/01-30%20Years-Mercy%20Machine.mp3"	"6/mercy_machine-the_devil_i_know-01-30_years-59-88.mp3"
"164"	"01"	"30 Years"	"Mercy Machine"	"The Devil I Know"	"http://www.magnatune.com/artists/albums/mercy-devil/"	"88"	"117"	"http://he3.magnatune.com/all/01-30%20Years-Mercy%20Machine.mp3"	"6/mercy_machine-the_devil_i_know-01-30_years-88-117.mp3"
"165"	"01"	"30 Years"	"Mercy Machine"	"The Devil I Know"	"http://www.magnatune.com/artists/albums/mercy-devil/"	"117"	"146"	"http://he3.magnatune.com/all/01-30%20Years-Mercy%20Machine.mp3"	"6/mercy_machine-the_devil_i_know-01-30_years-117-146.mp3"
"166"	"01"	"30 Years"	"Mercy Machine"	"The Devil I Know"	"http://www.magnatune.com/artists/albums/mercy-devil/"	"146"	"175"	"http://he3.magnatune.com/all/01-30%20Years-Mercy%20Machine.mp3"	"6/mercy_machine-the_devil_i_know-01-30_years-146-175.mp3"
"169"	"01"	"30 Years"	"Mercy Machine"	"The Devil I Know"	"http://www.magnatune.com/artists/albums/mercy-devil/"	"233"	"262"	"http://he3.magnatune.com/all/01-30%20Years-Mercy%20Machine.mp3"	"6/mercy_machine-the_devil_i_know-01-30_years-233-262.mp3"
"170"	"01"	"30 Years"	"Mercy Machine"	"The Devil I Know"	"http://www.magnatune.com/artists/albums/mercy-devil/"	"262"	"291"	"http://he3.magnatune.com/all/01-30%20Years-Mercy%20Machine.mp3"	"6/mercy_machine-the_devil_i_know-01-30_years-262-291.mp3"
"171"	"01"	"4 O'Clock Sunny And Hot"	"Liquid Zen"	"Magic Midsummer"	"http://www.magnatune.com/artists/albums/liquid-magic/"	"0"	"29"	"http://he3.magnatune.com/all/01-4%20O'Clock%20Sunny%20And%20Hot%20-%20Liquid%20Zen.mp3"	"a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-0-29.mp3"
"172"	"01"	"4 O'Clock Sunny And Hot"	"Liquid Zen"	"Magic Midsummer"	"http://www.magnatune.com/artists/albums/liquid-magic/"	"30"	"59"	"http://he3.magnatune.com/all/01-4%20O'Clock%20Sunny%20And%20Hot%20-%20Liquid%20Zen.mp3"	"a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-30-59.mp3"
"173"	"01"	"4 O'Clock Sunny And Hot"	"Liquid Zen"	"Magic Midsummer"	"http://www.magnatune.com/artists/albums/liquid-magic/"	"59"	"88"	"http://he3.magnatune.com/all/01-4%20O'Clock%20Sunny%20And%20Hot%20-%20Liquid%20Zen.mp3"	"a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-59-88.mp3"
"174"	"01"	"4 O'Clock Sunny And Hot"	"Liquid Zen"	"Magic Midsummer"	"http://www.magnatune.com/artists/albums/liquid-magic/"	"88"	"117"	"http://he3.magnatune.com/all/01-4%20O'Clock%20Sunny%20And%20Hot%20-%20Liquid%20Zen.mp3"	"a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-88-117.mp3"
"175"	"01"	"7 Nine Skank"	"Burning Babylon"	"Stereo Mash Up"	"http://www.magnatune.com/artists/albums/babylon-stereo/"	"0"	"29"	"http://he3.magnatune.com/all/01-7%20Nine%20Skank-Burning%20Babylon.mp3"	"e/burning_babylon-stereo_mash_up-01-7_nine_skank-0-29.mp3"
"177"	"01"	"7 Nine Skank"	"Burning Babylon"	"Stereo Mash Up"	"http://www.magnatune.com/artists/albums/babylon-stereo/"	"59"	"88"	"http://he3.magnatune.com/all/01-7%20Nine%20Skank-Burning%20Babylon.mp3"	"e/burning_babylon-stereo_mash_up-01-7_nine_skank-59-88.mp3"
"178"	"01"	"7 Nine Skank"	"Burning Babylon"	"Stereo Mash Up"	"http://www.magnatune.com/artists/albums/babylon-stereo/"	"88"	"117"	"http://he3.magnatune.com/all/01-7%20Nine%20Skank-Burning%20Babylon.mp3"	"e/burning_babylon-stereo_mash_up-01-7_nine_skank-88-117.mp3"
"180"	"01"	"7 Nine Skank"	"Burning Babylon"	"Stereo Mash Up"	"http://www.magnatune.com/artists/albums/babylon-stereo/"	"146"	"175"	"http://he3.magnatune.com/all/01-7%20Nine%20Skank-Burning%20Babylon.mp3"	"e/burning_babylon-stereo_mash_up-01-7_nine_skank-146-175.mp3"
"181"	"01"	"7 Nine Skank"	"Burning Babylon"	"Stereo Mash Up"	"http://www.magnatune.com/artists/albums/babylon-stereo/"	"175"	"204"	"http://he3.magnatune.com/all/01-7%20Nine%20Skank-Burning%20Babylon.mp3"	"e/burning_babylon-stereo_mash_up-01-7_nine_skank-175-204.mp3"
"184"	"01"	"8 seconds"	"Pain Factor"	"8 Seconds"	"http://www.magnatune.com/artists/albums/pfactor-8seconds/"	"59"	"88"	"http://he3.magnatune.com/all/01-8%20seconds-Pain%20Factor.mp3"	"f/pain_factor-8_seconds-01-8_seconds-59-88.mp3"
"185"	"01"	"8 seconds"	"Pain Factor"	"8 Seconds"	"http://www.magnatune.com/artists/albums/pfactor-8seconds/"	"88"	"117"	"http://he3.magnatune.com/all/01-8%20seconds-Pain%20Factor.mp3"	"f/pain_factor-8_seconds-01-8_seconds-88-117.mp3"
"186"	"01"	"8 seconds"	"Pain Factor"	"8 Seconds"	"http://www.magnatune.com/artists/albums/pfactor-8seconds/"	"117"	"146"	"http://he3.magnatune.com/all/01-8%20seconds-Pain%20Factor.mp3"	"f/pain_factor-8_seconds-01-8_seconds-117-146.mp3"
"188"	"01"	"8 seconds"	"Pain Factor"	"8 Seconds"	"http://www.magnatune.com/artists/albums/pfactor-8seconds/"	"175"	"204"	"http://he3.magnatune.com/all/01-8%20seconds-Pain%20Factor.mp3"	"f/pain_factor-8_seconds-01-8_seconds-175-204.mp3"
"190"	"01"	"A Rhyming Dictionary"	"The Seldon Plan"	"Making Circles"	"http://www.magnatune.com/artists/albums/seldon-circles/"	"30"	"59"	"http://he3.magnatune.com/all/01-A%20Rhyming%20Dictionary-The%20Seldon%20Plan.mp3"	"9/the_seldon_plan-making_circles-01-a_rhyming_dictionary-30-59.mp3"
"191"	"01"	"A Rhyming Dictionary"	"The Seldon Plan"	"Making Circles"	"http://www.magnatune.com/artists/albums/seldon-circles/"	"59"	"88"	"http://he3.magnatune.com/all/01-A%20Rhyming%20Dictionary-The%20Seldon%20Plan.mp3"	"9/the_seldon_plan-making_circles-01-a_rhyming_dictionary-59-88.mp3"
"195"	"01"	"A Rhyming Dictionary"	"The Seldon Plan"	"Making Circles"	"http://www.magnatune.com/artists/albums/seldon-circles/"	"175"	"204"	"http://he3.magnatune.com/all/01-A%20Rhyming%20Dictionary-The%20Seldon%20Plan.mp3"	"9/the_seldon_plan-making_circles-01-a_rhyming_dictionary-175-204.mp3"
"198"	"01"	"A Short Burst of Clarity"	"Mountain Mirrors"	"Lunar Ecstasy"	"http://www.magnatune.com/artists/albums/mountain-lunar/"	"30"	"59"	"http://he3.magnatune.com/all/01-A%20Short%20Burst%20of%20Clarity-Mountain%20Mirrors.mp3"	"c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-30-59.mp3"
"199"	"01"	"A Short Burst of Clarity"	"Mountain Mirrors"	"Lunar Ecstasy"	"http://www.magnatune.com/artists/albums/mountain-lunar/"	"59"	"88"	"http://he3.magnatune.com/all/01-A%20Short%20Burst%20of%20Clarity-Mountain%20Mirrors.mp3"	"c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-59-88.mp3"
"200"	"01"	"A Short Burst of Clarity"	"Mountain Mirrors"	"Lunar Ecstasy"	"http://www.magnatune.com/artists/albums/mountain-lunar/"	"88"	"117"	"http://he3.magnatune.com/all/01-A%20Short%20Burst%20of%20Clarity-Mountain%20Mirrors.mp3"	"c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-88-117.mp3"
"202"	"01"	"A Short Burst of Clarity"	"Mountain Mirrors"	"Lunar Ecstasy"	"http://www.magnatune.com/artists/albums/mountain-lunar/"	"146"	"175"	"http://he3.magnatune.com/all/01-A%20Short%20Burst%20of%20Clarity-Mountain%20Mirrors.mp3"	"c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-146-175.mp3"
"204"	"01"	"A Signal from Mars"	"Professor Armchair"	"Too Much Mustard"	"http://www.magnatune.com/artists/albums/armchair-octopants/"	"0"	"29"	"http://he3.magnatune.com/all/01-A%20Signal%20from%20Mars-Professor%20Armchair.mp3"	"f/professor_armchair-too_much_mustard-01-a_signal_from_mars-0-29.mp3"
"205"	"01"	"A Signal from Mars"	"Professor Armchair"	"Too Much Mustard"	"http://www.magnatune.com/artists/albums/armchair-octopants/"	"30"	"59"	"http://he3.magnatune.com/all/01-A%20Signal%20from%20Mars-Professor%20Armchair.mp3"	"f/professor_armchair-too_much_mustard-01-a_signal_from_mars-30-59.mp3"
"206"	"01"	"A Signal from Mars"	"Professor Armchair"	"Too Much Mustard"	"http://www.magnatune.com/artists/albums/armchair-octopants/"	"59"	"88"	"http://he3.magnatune.com/all/01-A%20Signal%20from%20Mars-Professor%20Armchair.mp3"	"f/professor_armchair-too_much_mustard-01-a_signal_from_mars-59-88.mp3"
"207"	"01"	"A Signal from Mars"	"Professor Armchair"	"Too Much Mustard"	"http://www.magnatune.com/artists/albums/armchair-octopants/"	"88"	"117"	"http://he3.magnatune.com/all/01-A%20Signal%20from%20Mars-Professor%20Armchair.mp3"	"f/professor_armchair-too_much_mustard-01-a_signal_from_mars-88-117.mp3"
"208"	"01"	"A Signal from Mars"	"Professor Armchair"	"Too Much Mustard"	"http://www.magnatune.com/artists/albums/armchair-octopants/"	"117"	"146"	"http://he3.magnatune.com/all/01-A%20Signal%20from%20Mars-Professor%20Armchair.mp3"	"f/professor_armchair-too_much_mustard-01-a_signal_from_mars-117-146.mp3"
"212"	"01"	"A Signal from Mars"	"Professor Armchair"	"Too Much Mustard"	"http://www.magnatune.com/artists/albums/armchair-octopants/"	"233"	"262"	"http://he3.magnatune.com/all/01-A%20Signal%20from%20Mars-Professor%20Armchair.mp3"	"f/professor_armchair-too_much_mustard-01-a_signal_from_mars-233-262.mp3"
"213"	"01"	"A Signal from Mars"	"Professor Armchair"	"Too Much Mustard"	"http://www.magnatune.com/artists/albums/armchair-octopants/"	"262"	"291"	"http://he3.magnatune.com/all/01-A%20Signal%20from%20Mars-Professor%20Armchair.mp3"	"f/professor_armchair-too_much_mustard-01-a_signal_from_mars-262-291.mp3"
"215"	"01"	"A Solfing Song (Tallis)"	"Phantasm"	"Four Temperaments"	"http://www.magnatune.com/artists/albums/phantasm-temper/"	"30"	"59"	""	""
"216"	"01"	"A Solfing Song (Tallis)"	"Phantasm"	"Four Temperaments"	"http://www.magnatune.com/artists/albums/phantasm-temper/"	"59"	"88"	""	""
"218"	"01"	"A Solfing Song (Tallis)"	"Phantasm"	"Four Temperaments"	"http://www.magnatune.com/artists/albums/phantasm-temper/"	"117"	"146"	""	""
"219"	"01"	"A toy"	"Jacob Heringman"	"Jane Pickeringes Lute Book"	"http://www.magnatune.com/artists/albums/heringman-pickering/"	"0"	"29"	"http://he3.magnatune.com/all/01-A%20toy-Jacob%20Heringman.mp3"	"b/jacob_heringman-jane_pickeringes_lute_book-01-a_toy-0-29.mp3"
"224"	"01"	"Action High"	"Electric Frankenstein"	"Sick Songs"	"http://www.magnatune.com/artists/albums/elecfrank-sicksongs/"	"117"	"146"	"http://he3.magnatune.com/all/01-Action%20High-Electric%20Frankenstein.mp3"	"d/electric_frankenstein-sick_songs-01-action_high-117-146.mp3"
"227"	"01"	"Admission"	"The Wretch"	"Ambulatory"	"http://www.magnatune.com/artists/albums/wretch-ambulatory/"	"30"	"59"	"http://he3.magnatune.com/all/01-Admission-The%20Wretch.mp3"	"9/the_wretch-ambulatory-01-admission-30-59.mp3"
"231"	"01"	"African Dance"	"Apa Ya"	"Apa Ya"	"http://www.magnatune.com/artists/albums/headroom-apa/"	"59"	"88"	"http://he3.magnatune.com/all/01-African%20Dance-Apa%20Ya.mp3"	"0/apa_ya-apa_ya-01-african_dance-59-88.mp3"
"232"	"01"	"African Dance"	"Apa Ya"	"Apa Ya"	"http://www.magnatune.com/artists/albums/headroom-apa/"	"88"	"117"	"http://he3.magnatune.com/all/01-African%20Dance-Apa%20Ya.mp3"	"0/apa_ya-apa_ya-01-african_dance-88-117.mp3"
"234"	"01"	"Afterburner"	"Seismic Anamoly"	"Afterburner"	"http://www.magnatune.com/artists/albums/seismic-afterburner/"	"0"	"29"	"http://he3.magnatune.com/all/01-Afterburner-Seismic%20Anamoly.mp3"	"d/seismic_anamoly-afterburner-01-afterburner-0-29.mp3"
"235"	"01"	"Afterburner"	"Seismic Anamoly"	"Afterburner"	"http://www.magnatune.com/artists/albums/seismic-afterburner/"	"30"	"59"	"http://he3.magnatune.com/all/01-Afterburner-Seismic%20Anamoly.mp3"	"d/seismic_anamoly-afterburner-01-afterburner-30-59.mp3"
"238"	"01"	"Afterburner"	"Seismic Anamoly"	"Afterburner"	"http://www.magnatune.com/artists/albums/seismic-afterburner/"	"117"	"146"	"http://he3.magnatune.com/all/01-Afterburner-Seismic%20Anamoly.mp3"	"d/seismic_anamoly-afterburner-01-afterburner-117-146.mp3"
"239"	"01"	"Afterburner"	"Seismic Anamoly"	"Afterburner"	"http://www.magnatune.com/artists/albums/seismic-afterburner/"	"146"	"175"	"http://he3.magnatune.com/all/01-Afterburner-Seismic%20Anamoly.mp3"	"d/seismic_anamoly-afterburner-01-afterburner-146-175.mp3"
"241"	"01"	"Afterburner"	"Seismic Anamoly"	"Afterburner"	"http://www.magnatune.com/artists/albums/seismic-afterburner/"	"204"	"233"	"http://he3.magnatune.com/all/01-Afterburner-Seismic%20Anamoly.mp3"	"d/seismic_anamoly-afterburner-01-afterburner-204-233.mp3"
"244"	"01"	"Air on a G string (BWV 1069)"	"Voices of Music"	"An Evening With Bach"	"http://www.magnatune.com/artists/albums/voicesofmusic-bach/"	"59"	"88"	"http://he3.magnatune.com/all/01-Air%20on%20a%20G%20string%20(BWV%201069)-Voices%20of%20Music.mp3"	"0/voices_of_music-an_evening_with_bach-01-air_on_a_g_string_bwv_1069-59-88.mp3"
"246"	"01"	"Air on a G string (BWV 1069)"	"Voices of Music"	"An Evening With Bach"	"http://www.magnatune.com/artists/albums/voicesofmusic-bach/"	"117"	"146"	"http://he3.magnatune.com/all/01-Air%20on%20a%20G%20string%20(BWV%201069)-Voices%20of%20Music.mp3"	"0/voices_of_music-an_evening_with_bach-01-air_on_a_g_string_bwv_1069-117-146.mp3"
"248"	"01"	"Air on a G string (BWV 1069)"	"Voices of Music"	"An Evening With Bach"	"http://www.magnatune.com/artists/albums/voicesofmusic-bach/"	"175"	"204"	"http://he3.magnatune.com/all/01-Air%20on%20a%20G%20string%20(BWV%201069)-Voices%20of%20Music.mp3"	"0/voices_of_music-an_evening_with_bach-01-air_on_a_g_string_bwv_1069-175-204.mp3"
"252"	"01"	"All I Got"	"Rocket City Riot"	"Middle Age Suicide"	"http://www.magnatune.com/artists/albums/rocketcity-middle/"	"0"	"29"	"http://he3.magnatune.com/all/01-All%20I%20Got-Rocket%20City%20Riot.mp3"	"0/rocket_city_riot-middle_age_suicide-01-all_i_got-0-29.mp3"
